"speciesCode","comName","sciName","locId","locName","obsDt","howMany","lat","lng","obsValid","obsReviewed","locationPrivate","subId","idu"
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L574770","Cape Island--Pond Creek & Marsh","2019-05-30 19:47",20,38.948429,-74.9610472,TRUE,FALSE,FALSE,"S56917609",791
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L522338","Cape Island--SCMM--Cove Pool","2019-05-31 19:44",16,38.9317392,-74.9348259,TRUE,FALSE,FALSE,"S56944354",792
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L109136","Cape Island--South Cape May Meadows (SCMM)","2019-06-01 21:58",9,38.9359287,-74.9434519,TRUE,FALSE,FALSE,"S57834928",793
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L598882","Edwin B. Forsythe NWR--Gull Pond","2019-06-02 19:01",10,39.46952,-74.4455696,TRUE,FALSE,FALSE,"S57014081",794
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L298359","Lake of the Lilies","2019-06-03 20:33",4,40.0830235,-74.0431967,TRUE,FALSE,FALSE,"S57064506",795
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L4040817","Point Pleasant Canal Fishing Access Site","2019-06-04 20:09",7,40.0700485,-74.0596104,TRUE,FALSE,FALSE,"S57093673",796
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L4493600","Bicentennial Park","2019-06-05 19:22",1,40.4378836,-74.4609278,TRUE,FALSE,FALSE,"S57120853",797
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L2862362","Freedom Park","2019-06-06 20:15",20,39.8916287,-74.8344898,TRUE,FALSE,FALSE,"S57151179",798
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L603371","Great Swamp NWR--Pleasant Plains Rd.","2019-06-07 20:01",6,40.7090601,-74.5031619,TRUE,FALSE,FALSE,"S57182415",799
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L456110","Negri-Nepote Grasslands","2019-06-08 23:03",1,40.47087,-74.5229955,TRUE,FALSE,FALSE,"S57214007",800
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L9464392","Cooper River Lake, Cherry Hill US-NJ (39.9218,-75.0468)","2019-06-09 22:49",15,39.921777,-75.046785,TRUE,FALSE,TRUE,"S57356733",801
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L2656991","personal location","2019-06-10 19:58",1,40.1469716,-74.0634248,TRUE,FALSE,TRUE,"S57273477",802
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L5551922","Home","2019-06-11 20:02",2,38.9555419,-74.9288473,TRUE,FALSE,TRUE,"S57309569",803
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L298359","Lake of the Lilies","2019-06-12 20:33",4,40.0830235,-74.0431967,TRUE,FALSE,FALSE,"S57328347",804
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L1749486","Cape May Post Office","2019-06-13 20:04",1,38.934985,-74.919058,TRUE,FALSE,TRUE,"S57354436",805
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L284378","Colliers Mills WMA","2019-06-14 20:00",1,40.0677526,-74.4488305,TRUE,FALSE,FALSE,"S57381380",806
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L469295","Whitesbog (Burlington County)","2019-06-15 19:30",6,39.9621481,-74.5025611,TRUE,FALSE,FALSE,"S57427670",807
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L272616","Mannington Marsh","2019-06-16 20:39",0,39.6125321,-75.4250026,TRUE,FALSE,FALSE,"S57522419",808
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L7402979","Pond Creek lane, West Cape May","2019-06-17 19:48",150,38.9429239,-74.9508099,TRUE,FALSE,TRUE,"S57475283",809
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L109132","Cape Island--Cape May Point SP (CMPSP)","2019-06-18 19:40",25,38.9338272,-74.9550854,TRUE,FALSE,FALSE,"S57598705",810
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L211826","Jake's Landing","2019-06-19 19:01",20,39.1795653,-74.8510244,TRUE,FALSE,FALSE,"S57528176",811
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L9061296","402 White Pine Court, Pemberton, New Jersey, US (39.958, -74.675)","2019-06-20 20:18",1,39.9576824,-74.6748609,TRUE,FALSE,TRUE,"S57546445",812
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L2440419","Cape Island WMA","2019-06-21 19:40",3,38.967751,-74.9093342,TRUE,FALSE,FALSE,"S57578964",813
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L603371","Great Swamp NWR--Pleasant Plains Rd.","2019-06-22 20:10",5,40.7090601,-74.5031619,TRUE,FALSE,FALSE,"S57606339",814
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L353852","High Point SP--Deckertown Tpke/Sawmill Rd at Red Barn Pond","2019-06-23 20:46",1,41.2577525,-74.7059348,TRUE,FALSE,FALSE,"S57741072",815
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L9535547","2201 Tuckahoe Rd, Woodbine US-NJ (39.2776,-74.7315)","2019-06-24 20:49",50,39.277581,-74.731466,TRUE,FALSE,TRUE,"S57694888",816
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L796909","Overpeck County Park--Palisades Park","2019-06-25 20:25",12,40.8538125,-74.0045929,TRUE,FALSE,FALSE,"S57694974",817
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L330652","Ocean City Preserve","2019-06-26 20:00",0,39.2611385,-74.6041728,TRUE,FALSE,FALSE,"S57758505",818
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L9546020","40 Doby Rd, Mendham US-NJ (40.8220,-74.6109)","2019-06-27 20:51",6,40.821983,-74.610886,TRUE,FALSE,TRUE,"S57745909",819
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L7402979","Pond Creek lane, West Cape May","2019-06-28 19:45",20,38.9429239,-74.9508099,TRUE,FALSE,TRUE,"S57773826",820
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L109136","Cape Island--South Cape May Meadows (SCMM)","2019-06-29 20:19",10,38.9359287,-74.9434519,TRUE,FALSE,FALSE,"S57797477",821
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L5137275","Barnegat Light--Bayview Ave Park","2019-06-30 20:37",12,39.745224,-74.117398,TRUE,FALSE,FALSE,"S57828145",822
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L2496555","802 St James Pl","2019-07-01 20:27",10,38.9424545,-74.9163723,TRUE,FALSE,TRUE,"S57853639",823
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L7709644","111 11th St N, Brigantine US-NJ (39.4143,-74.3582)","2019-07-02 19:26",5,39.414322,-74.358158,TRUE,FALSE,TRUE,"S57876970",824
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L574770","Cape Island--Pond Creek & Marsh","2019-07-03 19:55",95,38.948429,-74.9610472,TRUE,FALSE,FALSE,"S57905911",825
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L3092497","sea isle beach, 34th street","2019-07-04 19:42",10,39.1593827,-74.6861959,TRUE,FALSE,TRUE,"S57928536",826
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L9593261","N. Cape May--Bayside","2019-07-05 20:09",2,38.980596,-74.960816,TRUE,FALSE,TRUE,"S57957073",827
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L9603999","604 Corkery Lane, Williamstown, NJ","2019-07-06 20:18",20,39.6697825,-74.9932652,TRUE,FALSE,TRUE,"S58004934",828
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L3125633","Garden State Beagle Club (restricted access)","2019-07-07 19:18",61,39.9123696,-74.8919964,TRUE,FALSE,TRUE,"S58013673",829
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L4326458","Hainesville WMA","2019-07-08 20:05",3,41.2682453,-74.7813778,TRUE,FALSE,FALSE,"S58038891",830
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L3135375","Boat launch, Seaview Ave., Linwood, NJ","2019-07-09 20:19",2,39.3334344,-74.5730925,TRUE,FALSE,TRUE,"S58066713",831
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L456110","Negri-Nepote Grasslands","2019-07-10 20:12",1,40.47087,-74.5229955,TRUE,FALSE,FALSE,"S58086549",832
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L2656991","personal location","2019-07-11 18:20",1,40.1469716,-74.0634248,TRUE,FALSE,TRUE,"S58107351",833
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L1441932","Loantaka Brook Reservation","2019-07-12 20:14",6,40.7692409,-74.4561006,TRUE,FALSE,FALSE,"S58131018",834
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L522338","Cape Island--SCMM--Cove Pool","2019-07-13 20:15",3,38.9317392,-74.9348259,TRUE,FALSE,FALSE,"S58378473",835
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L4093034","Franklin Lake Park","2019-07-14 20:33",6,40.2966057,-74.0208551,TRUE,FALSE,FALSE,"S58183410",836
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L766898","Allamuchy Mountain SP IBA (Sussex)","2019-07-15 20:08",5,40.9326441,-74.7546673,TRUE,FALSE,FALSE,"S58214450",837
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L584308","Clay Ave. Wetland (Tessie McNamara Park)","2019-07-16 19:53",5,40.8026677,-74.1024077,TRUE,FALSE,FALSE,"S58235725",838
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L2656991","personal location","2019-07-17 18:50",1,40.1469716,-74.0634248,TRUE,FALSE,TRUE,"S58259927",839
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L1836886","Raccoon Creek","2019-07-18 18:52",5,39.7868096,-75.360899,TRUE,FALSE,FALSE,"S58280098",840
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L572073","Edwin B. Forsythe NWR--Bridge to Nowhere","2019-07-19 19:06",30,39.6836789,-74.2072264,TRUE,FALSE,FALSE,"S58308735",841
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L296392","Tuckerton--Great Bay Bvld. WMA","2019-07-20 19:40",10,39.5301285,-74.3183899,TRUE,FALSE,FALSE,"S58332664",842
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L109132","Cape Island--Cape May Point SP (CMPSP)","2019-07-21 20:00",1,38.9338272,-74.9550854,TRUE,FALSE,FALSE,"S70724354",843
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L9296640","Roy Rd. (Wantage Twp.)","2019-07-22 19:36",250,41.1716932,-74.6590261,TRUE,FALSE,TRUE,"S58385396",844
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L275261","Stevens Street-yard","2019-07-23 18:36",2,38.9417118,-74.9477327,TRUE,FALSE,TRUE,"S58404175",845
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L7802314","Frances Ave, West Deptford ","2019-07-24 20:04",3,39.842816,-75.15713,TRUE,FALSE,TRUE,"S58838105",846
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L766898","Allamuchy Mountain SP IBA (Sussex)","2019-07-25 20:01",11,40.9326441,-74.7546673,TRUE,FALSE,FALSE,"S58451684",847
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L275261","Stevens Street-yard","2019-07-26 19:45",15,38.9417118,-74.9477327,TRUE,FALSE,TRUE,"S58478423",848
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L456110","Negri-Nepote Grasslands","2019-07-27 20:18",6,40.47087,-74.5229955,TRUE,FALSE,FALSE,"S58503992",849
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L274556","Stone Harbor Blvd--The Wetlands Institute","2019-07-28 19:38",10,39.0608166,-74.7726134,TRUE,FALSE,FALSE,"S58531266",850
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L584308","Clay Ave. Wetland (Tessie McNamara Park)","2019-07-29 19:50",10,40.8026677,-74.1024077,TRUE,FALSE,FALSE,"S58556392",851
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L766898","Allamuchy Mountain SP IBA (Sussex)","2019-07-30 19:40",12,40.9326441,-74.7546673,TRUE,FALSE,FALSE,"S58579839",852
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L456110","Negri-Nepote Grasslands","2019-07-31 18:49",2,40.47087,-74.5229955,TRUE,FALSE,FALSE,"S58602428",853
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L1039109","Cape Island--Cape May (city)","2019-08-01 23:23",0,38.9320396,-74.9227238,TRUE,FALSE,FALSE,"S59447974",854
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L7185251","Furnace Lake RA--Oxford Furnace Lake","2019-08-02 19:17",25,40.7958042,-75.0146484,TRUE,FALSE,FALSE,"S58699407",855
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L109132","Cape Island--Cape May Point SP (CMPSP)","2019-08-03 19:15",5,38.9338272,-74.9550854,TRUE,FALSE,FALSE,"S58722900",856
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L2496555","802 St James Pl","2019-08-04 19:44",6,38.9424545,-74.9163723,TRUE,FALSE,TRUE,"S58750228",857
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L389007","Richard W. DeKorte Park","2019-08-05 18:26",5,40.7833,-74.1025167,TRUE,FALSE,FALSE,"S58778354",858
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L865402","Boundary Creek Natural Resource Area","2019-08-06 19:00",0,40.011,-74.905,TRUE,FALSE,FALSE,"S58886616",859
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L389007","Richard W. DeKorte Park","2019-08-07 17:35",2,40.7833,-74.1025167,TRUE,FALSE,FALSE,"S58823641",860
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L1879713","Newton Lake Park","2019-08-08 19:47",5,39.9053415,-75.0649989,TRUE,FALSE,FALSE,"S58848762",861
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L109133","Edwin B. Forsythe NWR (formerly Brig)","2019-08-09 19:55",3,39.465,-74.4477778,TRUE,FALSE,FALSE,"S58871251",862
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L165904","Stow Neck Rd (& Long Bridge Rd)","2019-08-10 19:53",0,39.434006,-75.42219,TRUE,FALSE,FALSE,"S58895882",863
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L9780982","6200 Park Blvd, Wildwood Crest US-NJ (38.9795,-74.8356)","2019-08-11 19:28",20,38.979539,-74.835581,TRUE,FALSE,TRUE,"S58925140",864
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L9506852","Yard—Hainesport, NJ","2019-08-12 19:44",6,39.972969,-74.823276,TRUE,FALSE,TRUE,"S58951101",865
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L274556","Stone Harbor Blvd--The Wetlands Institute","2019-08-13 19:38",1,39.0608166,-74.7726134,TRUE,FALSE,FALSE,"S58974172",866
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L9777604","Barnegat Bay, Ocean Gate US-NJ (39.7404,-74.1254)","2019-08-14 21:52",4,39.740399,-74.125421,TRUE,FALSE,TRUE,"S59065797",867
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L9506852","Yard—Hainesport, NJ","2019-08-15 19:24",60,39.972969,-74.823276,TRUE,FALSE,TRUE,"S59018157",868
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L9799992","2200 Bay Drive, Northfield, New Jersey, US (39.359, -74.55)","2019-08-16 18:15",1,39.3592876,-74.5495926,TRUE,FALSE,TRUE,"S59037787",869
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L9506852","Yard—Hainesport, NJ","2019-08-17 19:14",10,39.972969,-74.823276,TRUE,FALSE,TRUE,"S59064558",870
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L3866980","Maurice River","2019-08-18 17:34",15,39.2550249,-74.9927653,TRUE,FALSE,FALSE,"S59092016",871
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L109136","Cape Island--South Cape May Meadows (SCMM)","2019-08-19 18:47",8,38.9359287,-74.9434519,TRUE,FALSE,FALSE,"S59118231",872
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L242133","Princeton Institute Woods & Charles Rogers Wildlife Refuge","2019-08-20 19:31",2,40.3275414,-74.6628358,TRUE,FALSE,FALSE,"S59138623",873
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L5688037","Pilling Lake Bed","2019-08-21 18:08",1,39.8006853,-74.9810457,TRUE,FALSE,FALSE,"S59160969",874
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L109132","Cape Island--Cape May Point SP (CMPSP)","2019-08-22 18:45",4,38.9338272,-74.9550854,TRUE,FALSE,FALSE,"S59202400",875
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L295687","Wallkill River NWR--Liberty Marsh (Sussex Co.)","2019-08-23 19:11",3,41.2774724,-74.5320937,TRUE,FALSE,FALSE,"S59209076",876
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L109136","Cape Island--South Cape May Meadows (SCMM)","2019-08-24 19:13",4,38.9359287,-74.9434519,TRUE,FALSE,FALSE,"S59235119",877
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L7402979","Pond Creek lane, West Cape May","2019-08-25 19:16",165,38.9429239,-74.9508099,TRUE,FALSE,TRUE,"S59264044",878
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L9550850","Brigantine National Wild Refuge, Galloway US-NJ (39.4660,-74.4264)","2019-08-26 18:52",140,39.466042,-74.426428,TRUE,FALSE,TRUE,"S59339748",879
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L109136","Cape Island--South Cape May Meadows (SCMM)","2019-08-27 19:27",7,38.9359287,-74.9434519,TRUE,FALSE,FALSE,"S59318097",880
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L275261","Stevens Street-yard","2019-08-28 19:12",14,38.9417118,-74.9477327,TRUE,FALSE,TRUE,"S59340076",881
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L2425084","Central Park-Hanover Twp./Whippany Paper Board (private)","2019-08-29 18:43",4,40.8207271,-74.4353449,TRUE,FALSE,FALSE,"S59362426",882
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L7402979","Pond Creek lane, West Cape May","2019-08-30 19:15",85,38.9429239,-74.9508099,TRUE,FALSE,TRUE,"S59386089",883
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L592872","Ocean Drive--Two Mile Landing","2019-08-31 19:07",8,38.9595423,-74.866333,TRUE,FALSE,FALSE,"S59414612",884
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L7402979","Pond Creek lane, West Cape May","2019-09-01 19:30",25,38.9429239,-74.9508099,TRUE,FALSE,TRUE,"S59445774",885
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L9506852","Yard—Hainesport, NJ","2019-09-02 18:29",17,39.972969,-74.823276,TRUE,FALSE,TRUE,"S59503127",886
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L1300483","Cape May NWR--Two Mile Unit","2019-09-03 18:44",6,38.9518672,-74.8578212,TRUE,FALSE,FALSE,"S59499443",887
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L753386","Troy Meadows Natural Area","2019-09-04 18:32",1,40.8441386,-74.3708324,TRUE,FALSE,FALSE,"S59517672",888
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L9882226","Stevens Street","2019-09-05 18:25",6,38.941539,-74.9476102,TRUE,FALSE,TRUE,"S59547838",889
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L109136","Cape Island--South Cape May Meadows (SCMM)","2019-09-06 18:19",2,38.9359287,-74.9434519,TRUE,FALSE,FALSE,"S59563121",890
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L278379","Alloway Creek Restoration Site","2019-09-07 19:09",0,39.5220185,-75.5112863,TRUE,FALSE,FALSE,"S59593666",891
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L92448","Edwin B. Forsythe NWR--Wildlife Drive (8-mile auto tour loop only)","2019-09-08 18:37",0,39.464298,-74.417612,TRUE,FALSE,FALSE,"S59623882",892
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L1300483","Cape May NWR--Two Mile Unit","2019-09-09 18:31",6,38.9518672,-74.8578212,TRUE,FALSE,FALSE,"S59653021",893
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L9506852","Yard—Hainesport, NJ","2019-09-10 18:00",750,39.972969,-74.823276,TRUE,FALSE,TRUE,"S59672397",894
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L92448","Edwin B. Forsythe NWR--Wildlife Drive (8-mile auto tour loop only)","2019-09-11 18:45",80,39.464298,-74.417612,TRUE,FALSE,FALSE,"S60410420",895
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L9110038","Island Beach SP--Northern Natural Area (Two-bit to Gillikins)","2019-09-12 19:00",3,39.888148,-74.081235,TRUE,FALSE,FALSE,"S59720558",896
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L10067148","07047, North Bergen US-NJ (40.7726,-74.0453)","2019-09-13 18:40",50,40.772689,-74.048976,TRUE,FALSE,TRUE,"S60851437",897
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L7402979","Pond Creek lane, West Cape May","2019-09-14 18:41",20,38.9429239,-74.9508099,TRUE,FALSE,TRUE,"S59824632",898
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L1923059","Will-O-Dell Lake","2019-09-15 18:50",2,39.7999015,-75.2420723,TRUE,FALSE,TRUE,"S59836567",899
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L389014","Meadowlands IBA--Mill Creek Marsh","2019-09-16 18:24",6,40.7959347,-74.0498471,TRUE,FALSE,FALSE,"S59867843",900
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L2361528","Main Road Backyard","2019-09-17 18:23",90,39.5723628,-75.0066394,TRUE,FALSE,TRUE,"S59888486",901
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L685627","Troy Meadows Natural Area--So. Beverwyck Rd/Patriots Path","2019-09-18 18:18",1,40.8304138,-74.3888223,TRUE,FALSE,FALSE,"S59911304",902
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L2361528","Main Road Backyard","2019-09-19 18:10",25,39.5723628,-75.0066394,TRUE,FALSE,TRUE,"S59944780",903
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L389014","Meadowlands IBA--Mill Creek Marsh","2019-09-20 18:23",10,40.7959347,-74.0498471,TRUE,FALSE,FALSE,"S59980329",904
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L274556","Stone Harbor Blvd--The Wetlands Institute","2019-09-21 18:15",5,39.0608166,-74.7726134,TRUE,FALSE,FALSE,"S60076821",905
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L2099614","Abbott Marshlands--John A. Roebling Park","2019-09-22 17:10",80,40.1944134,-74.7327805,TRUE,FALSE,FALSE,"S60068813",906
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L421201","Stone Harbor--Bird Sanctuary","2019-09-23 18:51",1,39.0415863,-74.7688293,TRUE,FALSE,FALSE,"S60064876",907
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L7402979","Pond Creek lane, West Cape May","2019-09-24 18:54",4,38.9429239,-74.9508099,TRUE,FALSE,TRUE,"S60115616",908
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L3125633","Garden State Beagle Club (restricted access)","2019-09-25 17:33",40,39.9123696,-74.8919964,TRUE,FALSE,TRUE,"S60115068",909
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L685627","Troy Meadows Natural Area--So. Beverwyck Rd/Patriots Path","2019-09-26 17:45",1,40.8304138,-74.3888223,TRUE,FALSE,FALSE,"S60136067",910
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L389007","Richard W. DeKorte Park","2019-09-27 18:39",1,40.7833,-74.1025167,TRUE,FALSE,FALSE,"S60164330",911
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L6171599","Harvey Cedars--Joe Torg Nature Preserve","2019-09-28 18:27",3,39.731436,-74.125962,TRUE,FALSE,FALSE,"S60193118",912
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L456110","Negri-Nepote Grasslands","2019-09-29 17:14",150,40.47087,-74.5229955,TRUE,FALSE,FALSE,"S60221287",913
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L211914","Nummy Island","2019-09-30 17:22",33,39.0365891,-74.7912741,TRUE,FALSE,FALSE,"S60245779",914
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L389007","Richard W. DeKorte Park","2019-10-01 17:20",1,40.7833,-74.1025167,TRUE,FALSE,FALSE,"S60271770",915
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L109132","Cape Island--Cape May Point SP (CMPSP)","2019-10-02 17:50",3,38.9338272,-74.9550854,TRUE,FALSE,FALSE,"S60297485",916
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L477047","Treasure Lake","2019-10-03 17:26",16,40.4483514,-74.2156935,TRUE,FALSE,FALSE,"S60319280",917
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L7402979","Pond Creek lane, West Cape May","2019-10-04 17:56",8,38.9429239,-74.9508099,TRUE,FALSE,TRUE,"S60353924",918
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L109136","Cape Island--South Cape May Meadows (SCMM)","2019-10-05 17:58",4,38.9359287,-74.9434519,TRUE,FALSE,FALSE,"S60377310",919
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L1836886","Raccoon Creek","2019-10-06 18:05",50,39.7868096,-75.360899,TRUE,FALSE,FALSE,"S60407509",920
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L9506852","Yard—Hainesport, NJ","2019-10-07 17:34",560,39.972969,-74.823276,TRUE,FALSE,TRUE,"S60435914",921
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L2541131","Oak Ridge Park","2019-10-08 17:54",3,40.6079253,-74.3506408,TRUE,FALSE,FALSE,"S60464828",922
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L1836886","Raccoon Creek","2019-10-09 17:58",35,39.7868096,-75.360899,TRUE,FALSE,FALSE,"S60487923",923
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L109133","Edwin B. Forsythe NWR (formerly Brig)","2019-10-10 18:01",30,39.465,-74.4477778,TRUE,FALSE,FALSE,"S60893244",924
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L9506852","Yard—Hainesport, NJ","2019-10-11 17:53",26,39.972969,-74.823276,TRUE,FALSE,TRUE,"S60534682",925
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L1794321","Richard W. DeKorte Park--Marsh Discovery Trail","2019-10-12 18:00",12,40.785376,-74.1005132,TRUE,FALSE,FALSE,"S60563475",926
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L5688037","Pilling Lake Bed","2019-10-13 17:17",3,39.8006853,-74.9810457,TRUE,FALSE,FALSE,"S60593722",927
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L9506852","Yard—Hainesport, NJ","2019-10-14 17:37",300,39.972969,-74.823276,TRUE,FALSE,TRUE,"S60626064",928
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L1836886","Raccoon Creek","2019-10-15 18:00",5,39.7868096,-75.360899,TRUE,FALSE,FALSE,"S60653322",929
"rewbla","Red-winged Blackbird","Agelaius phoeniceus","L1841412","Flood Gate","2019-10-16 13:18",150,39.8312826,-75.3319645,TRUE,FALSE,FALSE,"S60669700",930
